variant,symbol,direction,entry_ts,entry_price,exit_ts,exit_price,pnl_pct,bars_held,exit_reason,funding_z_at_entry,poc_dist_atr_at_entry,funding_paid_pct
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-03-28 00:00:00,1706.610000,2023-03-29 00:00:00,1774.600000,0.038375,24,time_stop,-2.646,-2.493,-0.000264
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-03-29 08:00:00,1820.120000,2023-03-29 09:00:00,1813.790000,0.002378,1,hard_stop,2.646,4.983,0.000100
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-04-03 00:00:00,1790.110000,2023-04-03 20:00:00,1779.160000,-0.007833,20,atr_trail,-2.646,-0.466,-0.000516
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-04-04 08:00:00,1822.350000,2023-04-04 09:00:00,1828.430000,-0.004542,1,hard_stop,2.646,1.582,-0.000005
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-04-04 16:00:00,1865.340000,2023-04-04 17:00:00,1869.700000,-0.003473,1,hard_stop,2.646,0.170,0.000064
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-04-05 08:00:00,1910.330000,2023-04-05 09:00:00,1908.670000,-0.000231,1,hard_stop,2.646,5.381,0.000100
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-04-06 00:00:00,1895.800000,2023-04-06 10:00:00,1860.810000,-0.019931,10,atr_trail,-2.646,-0.908,-0.000275
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-04-06 16:00:00,1874.990000,2023-04-06 17:00:00,1873.960000,-0.000576,1,hard_stop,2.646,0.995,0.000074
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-04-07 16:00:00,1851.950000,2023-04-08 16:00:00,1866.420000,0.004916,24,time_stop,-2.646,-0.890,-0.001698
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-04-09 00:00:00,1853.290000,2023-04-09 06:00:00,1834.080000,-0.011590,6,atr_trail,-2.646,-1.487,-0.000024
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-04-10 00:00:00,1858.450000,2023-04-11 00:00:00,1918.830000,0.029668,24,time_stop,-2.646,-4.840,-0.001621
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-04-12 16:00:00,1905.910000,2023-04-13 16:00:00,2000.790000,0.046590,24,time_stop,-2.646,-0.454,-0.001992
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-04-23 00:00:00,1856.340000,2023-04-24 00:00:00,1876.220000,0.007298,24,time_stop,-2.646,-10.579,-0.002211
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-04-24 08:00:00,1834.770000,2023-04-24 16:00:00,1813.320000,-0.013598,8,atr_trail,-2.646,-9.537,-0.000707
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-04-25 08:00:00,1823.720000,2023-04-26 08:00:00,1876.370000,0.026162,24,time_stop,-2.646,-1.635,-0.001507
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-04-26 16:00:00,1953.630000,2023-04-26 17:00:00,1946.830000,0.002381,1,hard_stop,2.646,5.063,0.000100
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-04-29 00:00:00,1887.440000,2023-04-29 01:00:00,1890.190000,-0.002557,1,hard_stop,2.646,1.808,0.000100
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-04-30 16:00:00,1924.120000,2023-04-30 17:00:00,1920.950000,0.000539,1,hard_stop,2.646,2.482,0.000091
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-05-01 00:00:00,1884.080000,2023-05-01 14:00:00,1842.500000,-0.023743,14,hard_stop,-2.646,-0.815,-0.000474
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-05-02 08:00:00,1831.840000,2023-05-03 08:00:00,1867.590000,0.016303,24,time_stop,-2.646,-5.768,-0.002013
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-05-03 16:00:00,1864.260000,2023-05-04 13:00:00,1884.780000,0.007744,21,atr_trail,-2.646,-2.859,-0.002063
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-05-06 16:00:00,1880.910000,2023-05-07 16:00:00,1913.810000,0.015257,24,time_stop,-2.646,-1.022,-0.001035
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-05-08 00:00:00,1880.830000,2023-05-09 00:00:00,1842.110000,-0.023982,24,time_stop,-2.646,-1.294,-0.002195
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-05-09 16:00:00,1852.680000,2023-05-10 16:00:00,1871.900000,0.007226,24,time_stop,-2.646,-4.365,-0.001948
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-05-12 08:00:00,1759.750000,2023-05-13 08:00:00,1803.400000,0.022150,24,time_stop,-2.646,-4.929,-0.001454
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-05-13 16:00:00,1793.350000,2023-05-14 16:00:00,1806.610000,0.005049,24,time_stop,-2.646,-4.497,-0.001145
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-05-15 00:00:00,1789.670000,2023-05-16 00:00:00,1811.930000,0.011629,24,time_stop,-2.646,-1.395,0.000391
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-05-16 08:00:00,1819.010000,2023-05-16 09:00:00,1816.000000,0.000500,1,hard_stop,2.646,1.351,0.000045
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-05-16 16:00:00,1823.120000,2023-05-16 17:00:00,1826.390000,-0.002894,1,hard_stop,2.646,2.366,0.000100
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-05-17 16:00:00,1803.400000,2023-05-18 16:00:00,1808.840000,0.000585,24,time_stop,-2.646,-2.132,-0.001232
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-05-19 00:00:00,1803.330000,2023-05-20 00:00:00,1807.500000,-0.001155,24,time_stop,-2.646,-1.367,-0.002268
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-05-21 16:00:00,1806.300000,2023-05-22 16:00:00,1817.120000,0.003017,24,time_stop,-2.646,-1.350,-0.001773
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-05-23 00:00:00,1815.450000,2023-05-23 18:00:00,1844.710000,0.013810,18,atr_trail,-2.646,-0.216,-0.001107
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-05-24 00:00:00,1848.880000,2023-05-24 01:00:00,1844.550000,0.001242,1,hard_stop,2.646,4.093,0.000100
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-05-25 00:00:00,1791.670000,2023-05-26 00:00:00,1804.590000,0.004463,24,time_stop,-2.646,-1.840,-0.001549
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-05-26 16:00:00,1827.360000,2023-05-26 17:00:00,1823.300000,0.001082,1,hard_stop,2.646,1.444,0.000060
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-05-27 08:00:00,1827.310000,2023-05-27 09:00:00,1826.000000,-0.000488,1,hard_stop,2.646,2.369,-0.000005
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-05-28 08:00:00,1844.640000,2023-05-29 08:00:00,1899.320000,0.027817,24,time_stop,-2.646,-0.422,-0.000625
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-05-31 00:00:00,1904.230000,2023-05-31 05:00:00,1863.540000,-0.023057,5,hard_stop,-2.646,-0.051,-0.000488
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-06-01 00:00:00,1870.650000,2023-06-02 00:00:00,1863.870000,-0.006465,24,time_stop,-2.646,-3.562,-0.001641
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-06-04 00:00:00,1886.980000,2023-06-05 00:00:00,1881.320000,-0.006000,24,atr_trail,-2.646,-2.211,-0.001800
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-06-06 08:00:00,1815.070000,2023-06-07 08:00:00,1874.190000,0.029672,24,time_stop,-2.646,-9.993,-0.001699
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-06-08 00:00:00,1834.930000,2023-06-08 01:00:00,1837.680000,-0.002610,1,hard_stop,2.646,1.477,0.000088
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-06-08 08:00:00,1840.000000,2023-06-08 09:00:00,1838.510000,-0.000290,1,hard_stop,2.646,2.856,0.000100
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-06-09 00:00:00,1842.920000,2023-06-09 01:00:00,1841.900000,-0.000547,1,hard_stop,2.646,3.232,0.000100
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-06-09 16:00:00,1839.690000,2023-06-09 17:00:00,1841.040000,-0.001852,1,hard_stop,2.646,0.078,0.000082
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-06-10 00:00:00,1836.690000,2023-06-10 04:00:00,1787.310000,-0.028328,4,hard_stop,-2.646,-0.214,-0.000242
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-06-11 08:00:00,1748.130000,2023-06-12 02:00:00,1730.530000,-0.012624,18,atr_trail,-2.646,-11.807,-0.001356
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-06-12 16:00:00,1735.390000,2023-06-13 16:00:00,1737.520000,-0.001042,24,time_stop,-2.646,-1.334,-0.001069
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-06-14 00:00:00,1743.910000,2023-06-14 01:00:00,1746.660000,-0.002681,1,hard_stop,2.646,0.583,0.000096
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-06-15 00:00:00,1654.520000,2023-06-16 00:00:00,1661.020000,0.001988,24,time_stop,-2.646,-4.886,-0.000741
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-06-16 16:00:00,1685.260000,2023-06-16 17:00:00,1697.670000,-0.008515,1,hard_stop,2.646,4.841,0.000049
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-06-17 00:00:00,1715.810000,2023-06-17 01:00:00,1714.850000,-0.000540,1,hard_stop,2.646,5.557,0.000100
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-06-18 16:00:00,1743.980000,2023-06-18 17:00:00,1744.850000,-0.001622,1,hard_stop,2.646,14.401,0.000077
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-06-19 00:00:00,1722.130000,2023-06-19 01:00:00,1724.250000,-0.002331,1,hard_stop,2.646,8.997,0.000100
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-06-19 16:00:00,1716.780000,2023-06-19 17:00:00,1728.960000,-0.008195,1,hard_stop,2.646,9.579,0.000100
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-06-20 16:00:00,1744.230000,2023-06-20 17:00:00,1768.240000,-0.014910,1,hard_stop,2.646,1.914,0.000055
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-06-21 00:00:00,1798.650000,2023-06-21 01:00:00,1808.210000,-0.006415,1,hard_stop,2.646,4.318,0.000100
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-06-22 00:00:00,1915.080000,2023-06-22 01:00:00,1911.480000,0.000777,1,hard_stop,2.646,7.713,0.000097
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-06-23 00:00:00,1876.000000,2023-06-23 01:00:00,1875.350000,-0.000754,1,hard_stop,2.646,10.119,0.000100
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-06-24 00:00:00,1881.030000,2023-06-24 01:00:00,1888.870000,-0.005290,1,hard_stop,2.646,0.540,0.000078
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-06-25 08:00:00,1915.940000,2023-06-25 09:00:00,1917.840000,-0.002092,1,hard_stop,2.646,3.408,0.000100
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-06-27 00:00:00,1861.260000,2023-06-28 00:00:00,1874.460000,0.004681,24,time_stop,-2.646,-1.254,-0.001211
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-06-28 16:00:00,1854.000000,2023-06-29 16:00:00,1849.900000,-0.005340,24,time_stop,-2.646,-2.892,-0.001929
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-07-06 16:00:00,1885.940000,2023-07-06 23:00:00,1844.820000,-0.023506,7,atr_trail,-2.646,-3.227,-0.000503
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-07-07 16:00:00,1871.980000,2023-07-08 16:00:00,1861.880000,-0.008736,24,time_stop,-2.646,-4.085,-0.002141
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-07-10 00:00:00,1853.420000,2023-07-11 00:00:00,1878.020000,0.009933,24,time_stop,-2.646,-1.131,-0.002140
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-07-12 00:00:00,1876.600000,2023-07-12 01:00:00,1881.200000,-0.003584,1,hard_stop,2.646,1.381,0.000067
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-07-12 08:00:00,1888.090000,2023-07-12 09:00:00,1889.490000,-0.001861,1,hard_stop,2.646,3.455,0.000081
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-07-13 08:00:00,1872.540000,2023-07-13 09:00:00,1882.120000,-0.006315,1,hard_stop,2.646,0.803,0.000001
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-07-13 16:00:00,1962.580000,2023-07-13 17:00:00,1988.750000,-0.014450,1,hard_stop,2.646,7.499,0.000084
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-07-14 00:00:00,2023.030000,2023-07-14 01:00:00,2013.430000,0.003645,1,hard_stop,2.646,6.376,0.000100
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-07-15 16:00:00,1931.620000,2023-07-15 17:00:00,1930.430000,-0.000484,1,hard_stop,2.646,10.015,0.000100
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-07-16 00:00:00,1932.860000,2023-07-17 00:00:00,1920.360000,-0.009711,24,time_stop,-2.646,-0.256,-0.002044
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-07-17 08:00:00,1924.020000,2023-07-17 18:00:00,1882.670000,-0.023043,10,hard_stop,-2.646,-1.364,-0.000351
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-07-20 00:00:00,1892.600000,2023-07-20 14:00:00,1888.720000,-0.004015,14,atr_trail,-2.646,-1.351,-0.000765
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-07-21 08:00:00,1890.770000,2023-07-22 08:00:00,1891.410000,-0.002062,24,time_stop,-2.646,-3.072,-0.001200
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-07-23 08:00:00,1876.970000,2023-07-23 21:00:00,1879.010000,-0.000110,13,atr_trail,-2.646,-1.518,0.000003
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-07-25 00:00:00,1848.960000,2023-07-26 00:00:00,1854.970000,0.001040,24,time_stop,-2.646,-6.052,-0.001011
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-07-26 16:00:00,1858.540000,2023-07-26 17:00:00,1856.410000,0.000044,1,hard_stop,2.646,1.085,0.000098
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-07-27 00:00:00,1869.150000,2023-07-27 16:00:00,1866.660000,-0.002930,16,atr_trail,-2.646,-0.105,-0.000397
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-07-28 00:00:00,1861.160000,2023-07-29 00:00:00,1873.930000,0.005664,24,time_stop,-2.646,-1.503,0.000002
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-07-30 00:00:00,1880.780000,2023-07-30 01:00:00,1876.930000,0.000937,1,hard_stop,2.646,2.584,0.000089
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-07-31 08:00:00,1867.650000,2023-07-31 15:00:00,1856.350000,-0.006708,7,atr_trail,-2.646,-0.409,0.000543
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-08-01 08:00:00,1836.330000,2023-08-02 08:00:00,1857.010000,0.008144,24,time_stop,-2.646,-4.376,-0.001917
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-08-04 16:00:00,1847.210000,2023-08-04 17:00:00,1840.620000,0.002468,1,hard_stop,2.646,2.952,0.000100
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-08-09 16:00:00,1848.460000,2023-08-09 17:00:00,1848.640000,-0.001197,1,hard_stop,2.646,2.401,0.000100
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-08-10 16:00:00,1850.770000,2023-08-10 17:00:00,1847.760000,0.000526,1,hard_stop,2.646,2.970,0.000100
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-08-11 08:00:00,1847.940000,2023-08-12 08:00:00,1848.150000,-0.002872,24,time_stop,-2.646,-1.115,-0.001786
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-08-13 08:00:00,1850.200000,2023-08-13 21:00:00,1847.640000,-0.003750,13,atr_trail,-2.646,-1.856,-0.001167
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-08-18 00:00:00,1694.400000,2023-08-19 00:00:00,1667.980000,-0.017258,24,time_stop,-2.646,-3.548,-0.000465
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-08-19 08:00:00,1660.920000,2023-08-19 21:00:00,1668.200000,0.003798,13,atr_trail,-2.646,-3.620,0.000615
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-08-20 16:00:00,1667.770000,2023-08-20 17:00:00,1673.930000,-0.004822,1,hard_stop,2.646,1.355,0.000072
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-08-21 00:00:00,1681.800000,2023-08-21 15:00:00,1656.590000,-0.017234,15,atr_trail,-2.646,-1.551,-0.001044
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-08-22 00:00:00,1666.020000,2023-08-22 01:00:00,1662.650000,0.000874,1,hard_stop,2.646,0.608,0.000051
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-08-22 08:00:00,1664.150000,2023-08-22 16:00:00,1647.430000,-0.010422,8,hard_stop,-2.646,-0.272,0.000825
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-08-23 08:00:00,1643.710000,2023-08-24 08:00:00,1673.090000,0.016898,24,time_stop,-2.646,-1.253,0.000223
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-08-24 16:00:00,1650.370000,2023-08-25 16:00:00,1643.320000,-0.004488,24,time_stop,-2.646,-2.190,0.000984
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-08-26 00:00:00,1651.380000,2023-08-26 01:00:00,1650.880000,-0.000876,1,hard_stop,2.646,0.121,0.000022
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-08-26 16:00:00,1647.610000,2023-08-27 16:00:00,1658.490000,0.004437,24,time_stop,-2.646,-0.828,-0.000966
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-08-28 08:00:00,1641.380000,2023-08-29 08:00:00,1644.450000,-0.000248,24,time_stop,-2.646,-1.305,-0.000919
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-08-30 16:00:00,1699.780000,2023-08-31 15:00:00,1688.100000,-0.007712,23,atr_trail,-2.646,-2.160,0.000360
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-09-01 00:00:00,1651.890000,2023-09-01 01:00:00,1648.450000,0.000892,1,hard_stop,2.646,0.183,0.000010
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-09-01 08:00:00,1643.380000,2023-09-01 17:00:00,1605.500000,-0.023935,9,atr_trail,-2.646,-0.762,0.000315
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-09-02 00:00:00,1629.140000,2023-09-03 00:00:00,1634.390000,0.001708,24,time_stop,-2.646,-6.754,-0.000314
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-09-03 08:00:00,1631.390000,2023-09-04 08:00:00,1638.380000,0.003820,24,time_stop,-2.646,-24.959,0.000735
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-09-04 16:00:00,1628.000000,2023-09-05 16:00:00,1635.620000,0.003610,24,time_stop,-2.646,-1.180,0.000129
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-09-06 08:00:00,1630.600000,2023-09-07 08:00:00,1632.580000,-0.000488,24,atr_trail,-2.646,-1.040,-0.000502
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-09-07 16:00:00,1633.600000,2023-09-08 10:00:00,1625.750000,-0.006831,18,atr_trail,-2.646,-0.370,-0.000826
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-09-08 16:00:00,1627.520000,2023-09-09 16:00:00,1634.740000,0.002771,24,time_stop,-2.646,-2.576,-0.000465
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-09-10 00:00:00,1631.500000,2023-09-10 15:00:00,1618.900000,-0.009271,15,hard_stop,-2.646,-5.035,-0.000348
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-09-11 08:00:00,1606.050000,2023-09-11 14:00:00,1558.260000,-0.030838,6,hard_stop,-2.646,-4.845,0.000119
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-09-12 00:00:00,1556.660000,2023-09-13 00:00:00,1596.150000,0.024521,24,time_stop,-2.646,-5.667,0.000352
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-09-13 16:00:00,1608.610000,2023-09-13 17:00:00,1596.920000,0.006074,1,hard_stop,2.646,4.279,0.000007
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-09-14 16:00:00,1633.960000,2023-09-14 17:00:00,1636.010000,-0.002464,1,hard_stop,2.646,8.524,-0.000010
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-09-15 08:00:00,1628.920000,2023-09-15 09:00:00,1627.940000,-0.000543,1,hard_stop,2.646,11.941,0.000056
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-09-16 00:00:00,1641.180000,2023-09-16 01:00:00,1642.990000,-0.002319,1,hard_stop,2.646,6.615,-0.000016
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-09-16 08:00:00,1634.090000,2023-09-16 09:00:00,1633.770000,-0.001002,1,hard_stop,2.646,6.505,0.000002
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-09-17 08:00:00,1631.260000,2023-09-17 17:00:00,1619.380000,-0.008244,9,atr_trail,-2.646,-0.837,0.000239
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-09-18 00:00:00,1611.610000,2023-09-18 17:00:00,1637.680000,0.015672,17,atr_trail,-2.646,-3.049,0.000695
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-09-19 00:00:00,1629.450000,2023-09-20 00:00:00,1641.460000,0.006750,24,time_stop,-2.646,-0.493,0.000580
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-09-20 08:00:00,1636.760000,2023-09-21 08:00:00,1616.110000,-0.013484,24,time_stop,-2.646,-0.040,0.000332
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-09-21 16:00:00,1585.270000,2023-09-22 16:00:00,1589.050000,0.000002,24,time_stop,-2.646,-4.298,-0.001183
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-09-23 08:00:00,1592.120000,2023-09-24 08:00:00,1593.820000,-0.001030,24,time_stop,-2.646,-0.027,-0.000898
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-09-24 16:00:00,1590.360000,2023-09-24 17:00:00,1597.550000,-0.005654,1,hard_stop,2.646,0.325,0.000067
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-09-25 00:00:00,1579.220000,2023-09-26 00:00:00,1586.760000,0.003744,24,time_stop,-2.646,-1.464,0.000170
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-09-26 08:00:00,1589.050000,2023-09-27 08:00:00,1591.710000,-0.000927,24,time_stop,-2.646,-0.446,-0.001401
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-09-28 08:00:00,1616.470000,2023-09-28 09:00:00,1618.920000,-0.002677,1,hard_stop,2.646,3.668,0.000039
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-09-29 00:00:00,1653.100000,2023-09-29 01:00:00,1655.190000,-0.002436,1,hard_stop,2.646,4.938,0.000028
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-09-29 08:00:00,1670.870000,2023-09-29 09:00:00,1672.360000,-0.002008,1,hard_stop,2.646,8.080,0.000084
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-09-30 08:00:00,1673.580000,2023-09-30 09:00:00,1674.720000,-0.001836,1,hard_stop,2.646,20.026,0.000045
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-09-30 16:00:00,1680.100000,2023-09-30 17:00:00,1678.740000,-0.000344,1,hard_stop,2.646,15.996,0.000047
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-10-01 08:00:00,1678.300000,2023-10-01 09:00:00,1685.180000,-0.005274,1,hard_stop,2.646,16.840,0.000026
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-10-01 16:00:00,1678.700000,2023-10-01 17:00:00,1672.170000,0.002727,1,hard_stop,2.646,1.028,0.000037
vpvr_funding_term_curve_1h_20260714,ETHUSDT,short,2023-10-02 08:00:00,1733.390000,2023-10-02 09:00:00,1730.910000,0.000250,1,hard_stop,2.646,3.690,0.000019
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-10-03 16:00:00,1650.270000,2023-10-04 14:00:00,1633.120000,-0.012991,22,atr_trail,-2.646,-0.776,-0.001398
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-10-05 00:00:00,1649.520000,2023-10-05 15:00:00,1617.400000,-0.019942,15,hard_stop,-2.646,-9.640,0.000730
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-10-06 16:00:00,1639.150000,2023-10-07 07:00:00,1636.000000,-0.003822,15,atr_trail,-2.646,-0.023,-0.000700
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-10-07 16:00:00,1636.650000,2023-10-08 09:00:00,1623.920000,-0.009430,17,atr_trail,-2.646,-1.205,-0.000452
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-10-08 16:00:00,1632.360000,2023-10-09 07:00:00,1620.000000,-0.008709,15,atr_trail,-2.646,-1.418,0.000063
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-10-09 16:00:00,1568.670000,2023-10-10 15:00:00,1567.250000,-0.003285,23,atr_trail,-2.646,-6.012,-0.001179
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-10-11 08:00:00,1563.930000,2023-10-12 07:00:00,1558.640000,-0.005571,23,atr_trail,-2.646,-0.557,-0.000989
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-10-12 16:00:00,1528.180000,2023-10-13 16:00:00,1547.920000,0.010627,24,time_stop,-2.646,-3.644,-0.001090
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-10-14 00:00:00,1552.330000,2023-10-15 00:00:00,1551.630000,-0.002900,24,time_stop,-2.646,-1.804,-0.001249
vpvr_funding_term_curve_1h_20260714,ETHUSDT,long,2023-10-15 08:00:00,1556.980000,2023-10-16 08:00:00,1580.190000,0.012029,24,time_stop,-2.646,-0.810,-0.001678
